,S,K,T,r,sigma,value
51,97.53699009651329,57.634398067762106,4.34786106420604,0.0016125200700752855,0.5453182847652736,16.279250605840144
52,17.731159913690185,58.440325931406456,3.870131167706981,0.046447694753749096,0.24070692546833566,31.173144307603874
53,176.65792214477943,96.60820569536762,4.800684061871264,0.011556222817909738,0.487106355175961,20.58945456710956
54,12.014479159730861,145.32110626708646,3.1757235369878285,0.02906745291881559,0.6669061886279746,120.82477375119673
55,15.597399139093127,74.16766538111587,0.9119442799804517,0.03185360534546097,0.6048985046136423,56.47017554006807
56,159.6498873599134,57.530512757257455,4.391616847458012,0.027955580643283403,0.6693527105286392,12.80815912220145
57,186.0727163206872,86.43194139585779,2.6629392623233485,0.041284875754180134,0.11611187725248148,8.380147530055444e-06
58,29.352061684774043,126.54510906247073,3.8739354193435185,0.01668129985209243,1.2238284731119458,106.40244525368492
59,113.18060276575612,98.95717737263394,1.2684679706588808,0.0026556920396219263,0.4501986453936429,14.675071780444881
60,59.10137369335593,137.21172605759807,4.575461691138414,0.03201909236267051,0.0575696061966621,59.41167240328457
61,77.1838185263973,56.817126612314674,0.8694928638083094,0.012023777709204743,0.13174165123381726,0.012646583536548905
62,130.1710905669412,78.0622574551019,4.4772121481532645,0.012884628764624251,0.8415347372536304,38.02303834408251
63,25.868582704463016,123.5360480806944,1.786328387397686,0.045937756498162875,0.12273442738355296,87.93489514405275
64,56.38028969100228,113.92857020035541,2.065337689791513,0.042202279445892034,0.2907571518665629,49.01774237880209
65,129.26909929474496,95.33077045734234,2.0372653261024594,0.014683559458160432,1.3627235262871888,56.62013809435674
66,157.01301250098342,109.15164050776414,1.4079908239677645,0.021139917082023174,0.20918673161184448,0.7669717266203966
67,197.24666213060738,76.67466085707304,4.070145094008633,0.012800533739586815,1.445122731460117,56.06430080087139
68,170.30254697830244,142.12054432389462,2.0128103380694022,0.02138627228604488,1.4336141563667757,89.20843272824548
69,196.41293933700288,143.40154672784655,2.0891792154403928,0.03690152525340764,1.4112447426581807,83.54624741397986
70,142.73783187778182,59.38767851734853,4.59807588684349,0.02834020386027911,1.3998850305357238,41.04375199230609
71,124.90460649281073,98.94617967430548,2.303350979304759,0.04122077213126163,0.7929788353445761,32.745253830123744
72,47.75430561633354,127.1413339102112,1.4581155244448796,0.03679269692064301,1.300359195152914,90.12846143614081
73,123.9453586208548,57.948960283386775,3.9113246962128705,0.028931136211182516,0.8071693042934176,19.939417925744213
74,141.79872085482103,97.85251630362923,3.9814258969043372,0.03528973720407278,0.8671341852214577,43.412003013737774
75,31.450634691656056,139.4277777376517,4.216688888386326,0.03180863540854549,0.8668242369246874,101.79582193360045
76,107.86157666115975,103.95497909096096,3.9450048836231244,0.04921374620929742,1.1723943031151294,62.2011896053611
77,15.075583004848436,132.2901129081519,4.641192885876779,0.005416050530309184,1.3811106429276339,123.9107339831857
78,3.544615844509358,131.14885948044528,3.2260551026364244,0.01780322231673719,0.5282081883579115,120.28442882282792
79,174.52867425655958,93.90022707924322,2.85396877212233,0.04536133119215257,0.6919115377124737,20.15502774799017
80,76.36726168216705,125.23929891661572,3.1107796966811896,0.0442825744428372,0.844112985113002,67.95058765291164
81,59.3564849748637,111.41599579902206,1.6844161827409438,0.03224466235012757,1.389385133800562,77.1757374177476
82,43.5994328066446,116.86201509131457,1.705054673990426,0.025735866669147817,1.3904998576603727,88.05078017475489
83,121.55381067907547,125.75202146440884,2.7544680220522926,0.03317108867775833,1.0448183004087594,69.1996835926739
84,121.2299562103603,131.58501599954093,4.397914105454153,0.00660507240027738,0.40341837746025855,44.17678027210742
85,88.46928687657083,60.21993963261924,0.7995800354108767,0.041553209285058144,0.40463769910198444,1.5799135243404816
86,26.880971142832433,83.27609572847277,2.9643194096518903,0.007101053414018444,0.7077904358493747,59.677749070701594
87,18.012174113832625,84.06715802375992,0.8222644763643039,0.002508254974258748,0.6011887548197309,65.89627946466
88,103.97192486792484,55.03172981603901,4.499263659680023,0.02903143587970452,0.584548749490352,12.969242305408693
89,123.83014290042782,118.25585610557857,1.3720180508268631,0.04064634725315524,1.1502542885309635,53.00575424677247
90,163.67700551217342,105.12349083763586,4.585281807124144,0.0377613882995486,1.0773607158851242,59.094800628451765
91,4.097595166544377,118.05861382608472,4.262361134336599,0.015560720658374532,1.1917464953945156,107.69298808254828
92,86.9547938180214,108.51209325512286,2.1829654412705803,0.03238568859065458,0.24474448253181874,21.70746813180707
93,101.73482754507263,53.04337406381679,3.0741875387113815,0.035532573133147734,0.16271103538638124,0.023318999907631976
94,193.08283254330277,102.08337025798076,3.6108730350103064,0.005743066330820471,1.4415359151490865,76.68176943885246
95,30.52124832141572,131.89285419402785,4.6087930659360845,0.026191179780942625,0.5836966426913257,91.15949526703557
96,56.41629229436844,63.433901684428065,2.0047768752760433,0.016628299592400676,1.0173570745863372,33.64117518748732
97,126.5683571608661,66.30876808941484,0.3613867180202174,0.022166954987230203,0.6490684051610717,0.6782486323695047
98,97.56307782210129,96.3354170484251,4.374316363096401,0.046361991961243534,1.2363028695879588,61.51368136954884
99,110.94519538289627,67.80107834088126,4.888781056908358,0.028488666316148988,1.3350042652589031,47.83065742189869
100,44.879102362326904,86.15954540685098,0.8350680299319868,0.04250163544344175,0.4474652456481072,38.9837118260804
101,11.835190116847905,96.9967172378808,0.2357234783130535,0.019316663563556328,1.0283314994960735,84.72091363863524
102,53.194206743793984,142.22260158829235,1.4543994018690949,0.047036900120004055,1.2102968347000618,96.78774042118803
103,11.85373140401591,87.26127553215608,1.7267083096268165,0.0071769755497323754,0.13408486255284746,74.33282797830046
104,51.84254001895987,96.01218759269814,2.095027880670914,0.03799993634870116,1.3343121021493476,66.44963263246223
105,188.99280027300142,51.80044601388729,3.694285402580876,0.04167196002706596,0.7300695514427007,8.614210979847524
106,140.92126581093953,117.04660962706919,0.5513159379361493,0.031823253582571445,0.536931994491688,9.789172030991267
107,88.65880502192718,77.47058580641583,3.826619992631974,0.04840555023510884,1.0051256941433788,39.94566745480915
108,104.929421005552,90.06187804258346,1.450990421576408,0.005568066168952755,0.7367669319895639,26.007720739052896
109,122.70629780871643,142.92928276599298,0.5702757407657588,0.026410642004106224,0.1809714211710315,19.563539385594723
110,176.95980302824984,97.37292637346984,0.9294325539742304,0.040741725784351576,0.09243902573845059,7.891104358361734e-13
111,146.8495544955455,73.21683991312844,3.289585278208106,0.04887867061244078,0.5227797891822259,8.450868734682139
112,89.68679673218823,141.92267579520671,0.6018955761693318,0.0247361888601416,0.3696188981517645,50.97386530935661
113,91.3003883815668,148.96125469870623,2.277889702973575,0.009074309581371755,1.27921267789214,107.89902363881828
114,66.1175507962769,115.42056786896227,0.7765459723541751,0.02798460787460177,0.7578234551021495,53.51400086821809
115,9.647268780454453,71.00316730501531,1.8113203284061123,0.01336121179068395,0.8988391276977158,60.24965679935859
116,36.462775406528536,144.803122774456,1.1672492962264247,0.030448687140806802,0.6156651786990799,103.65013800731029
117,163.8963378705879,55.37290994574445,4.002077280548417,0.03545986940888757,0.28535854831361,0.27637258035984913
118,73.10979750532427,147.2517738203302,2.735071894339417,0.012383226065549011,0.6018992878078102,83.50302242388206
119,128.99194623437734,130.0402173079291,4.021285401548724,0.024093772438023315,1.4587072897125324,100.32074642072182
120,120.07714832551808,86.92329955523336,2.8917136412534843,0.0475566802965019,0.7146797088690309,25.287164594895774
121,52.75363919299225,95.6956748677459,4.797635963180256,0.041694126947635204,0.25831521766039056,30.682454588483978
122,199.48865250769248,64.33547943336043,2.5262081019774634,0.03390768755032637,0.15292172111331406,1.3392192803038403e-06
123,163.26269616225514,129.20138439170995,0.6291233522190531,0.01777387846474238,0.350188794398326,4.134143476082954
124,94.53042802241323,134.59597340040213,0.735957070749827,0.017132948015996206,0.3988019857144007,41.568944567718034
125,92.27748634848807,126.0328725600494,2.1370167047969684,0.03350117697284708,0.11921108852309893,25.74363711472381
126,0.4675279096788554,75.47614472856208,1.8908975162246056,0.004210171868941076,0.736881681359113,74.41013664753908
127,87.18955620289984,74.97281228002842,4.844981210198686,0.04046253287490064,1.0499420839975224,43.573374162460105
128,22.59090002273787,51.91666346683537,4.937829090875339,0.03711710879983777,1.1028347031670573,36.47496384983896
129,123.21027104832292,97.13423186437691,1.0409697078903668,0.046457537788994106,1.2240763512806248,36.267014617102376
130,58.31176564317462,106.15907285672895,1.0472863458717208,0.017015937813734155,0.1208606210818258,45.97225252799102
131,54.50642454305543,95.60791859201625,3.258405836959243,0.03577614988335585,0.46268397865776784,40.788730782257716
132,174.6466010449798,114.63500721801225,3.976232798171295,0.012472364385227721,0.7592156360606501,48.39349046147579
133,52.534703870098554,101.73221392239923,4.448624426456276,0.024705739957781213,0.5953878317181226,55.777181042778324
134,130.9813157155065,65.27958937385226,2.8550719030793186,0.024244078782228694,1.2655814277358124,36.33374308224655
135,74.48252448240815,110.24273419377758,3.5758781862125093,0.04527473087606098,1.2031366553444167,72.49109487159336
136,135.67990788393033,59.079594766479204,2.7073776525676045,0.001121307198955703,0.7354608881353758,14.207996204898782
137,62.73281198656211,128.7217360337188,3.2272713064696195,0.009860642751175274,0.35138499612013296,65.75290323609315
138,75.11330406270903,126.4655701797826,3.0627701895836146,0.04189378998818413,0.5874247600763495,57.03226827112346
139,174.6231911656945,116.78842097410403,3.613879564894793,0.0037380644048285645,0.9708702792300502,65.34468382675536
140,174.38155489358337,141.1251280766516,0.7091484173455237,0.015562312716627162,0.21220150033301,1.4186111303943907
141,83.94007753616408,109.172142461616,3.2186848550907383,0.04277326204538647,0.24527631340518763,21.802846692064584
142,127.64195158179514,140.91475035252347,1.6462883370902222,0.032892624790725244,1.1342327666604965,72.56376583648104
143,117.14284218872766,104.71499889819145,0.6880336661772563,0.005295771930729463,0.05129663132334669,0.004647332937601167
144,163.63696428593065,95.04975929160743,0.7819714769941588,0.04404573400731902,1.0014372828465903,15.920021073227534
145,174.95447669867173,75.29730383492196,2.1978609532985613,0.01819980744571539,0.5461519334562706,6.036198755946728
146,55.01397049329262,88.52903840913366,2.257699055835686,0.00951139159192339,0.3926998234325454,36.66781338937134
147,170.35597936081552,94.66022537334214,2.7454803688042833,0.033908836061314146,1.2284439793992306,49.90617956531439
148,190.4818764202705,52.99044885277937,2.505907487877874,0.011442401803471683,0.08905320706666822,1.2521302453925057e-20
149,1.3474428373425829,62.46081497840959,3.949831410793973,0.006463972213453239,1.3434996733557218,59.9883298005013
150,44.592895587033475,87.58737068568337,4.77792071234268,0.024588874818301538,0.687467511115181,51.998057062732215
151,44.25410271204762,57.77450812364401,3.44903251401228,0.013645155147425751,1.047682705694167,38.84296847577383
152,20.517969405146474,136.9554251345341,1.9437827171286715,0.03329662063229444,0.8572745893193005,109.3146934521399
153,189.27532274350688,52.3466001027665,1.6441368810719503,0.03461109925559931,0.3353947355059266,0.010096127936024962
154,135.72931741281192,119.99644125197538,4.34595350599959,0.03416889532625743,0.19428911442840652,7.120738783112948
155,83.46936143075207,65.8671388239487,3.565588184506567,0.006174164649402591,0.9564204091518267,37.68857390355758
156,77.0108041840088,135.89245870039173,3.5335063116675993,0.04925434412100453,0.9192427053307441,78.28663480459075
157,5.628566437576477,125.74791339117685,4.294157165683581,0.04568551633163218,1.126419268753753,99.53903403270297
158,11.08496166530626,88.44601637367037,2.281834919628725,0.0034103701157908927,1.2035195655860769,79.42995287057079
159,4.641990534978446,145.97944563271787,4.745969843562737,0.023074504837546844,0.7075966003090675,126.35657697950329
160,188.11966765649836,118.94625724801237,0.07852873682964945,0.025845907879297452,1.1758430204350265,1.798739789887449
161,17.922062284947458,63.7030323079732,1.428589525120888,0.019905630664683486,1.381496281489599,49.93223354706477
162,131.87843778148311,134.36161825795108,2.921615660668439,0.0037782354922346446,1.3816432452538856,101.42213141525434
163,160.44672281952478,91.53744518562542,2.93336568288846,0.013958487144348365,0.4676001452834436,11.871031212241583
164,125.05083704205973,87.75305076200222,2.449975987280907,0.02982208355832054,1.4236515052748167,55.059767483470836
165,171.33804287293782,82.33283401495316,4.287956118306083,0.02621776204448087,0.8918267262285412,35.65100433019444
166,153.9143885629321,78.3116545122771,0.478455014038785,0.007119099447034286,1.2295196960815575,10.653452726084485
167,110.02395779731884,74.82580404039902,4.375303287006224,0.012089441609435432,0.10372504232009494,0.15324126954300676
168,50.92833794572831,61.503291068262996,2.486604323148846,0.02357598620410239,0.621165857390929,24.164494287397954
169,55.91044021834877,100.89013263208196,3.3190663145616806,0.0053195519574839225,0.48555879289503817,52.95496257717543
170,161.9124167738786,87.9199019335704,2.113275007744102,0.002796537250506598,1.3740290221822449,50.51216338044807
171,106.78561331900165,61.49240336924127,2.9908326075199785,0.003990349032577423,1.2973163661196785,40.03339219072588
172,91.05756547588703,85.2759705834251,2.1426031990093137,0.026350314519605404,0.3722391097870609,13.645051853132202
173,51.60948201599778,73.54731334730886,2.5097963365338942,0.0035959117748386614,0.5911984053571624,34.457231211919364
174,20.01540668965469,82.8858496610161,4.083555511986741,0.003589535469860851,0.8539860684892513,68.24066610747013
175,79.3704614294154,132.2781175323123,3.5922757407730685,0.04208244608334931,0.7574709591812788,69.38296181017019
176,101.89962526945055,113.81766126163429,3.383198380881771,0.01630716356598994,0.21219424436838058,19.28126988828668
177,98.16380922518799,131.2750271612434,0.7831837470560765,0.049903092575825855,0.3213363477868147,31.329221075366092
178,9.64844044511941,51.94042896243361,1.8360726777406677,0.0069320189683524675,0.3694614332624999,41.63629331465259
179,73.63304294857072,112.04211333120092,0.024079624625557572,0.022980524898899176,0.5219740947001518,38.34708779033666
180,164.70519986668643,125.10191248890959,0.4116898958583526,0.0432691763601576,0.6441164052116898,8.18025368576711
181,55.082260655719594,50.59393470041319,4.36658873696719,0.02610922534614183,0.3947621162413911,11.502597121104493
182,18.653285010858657,63.666168453209906,2.5255152539508785,0.04765976485283214,0.6639240024426509,40.165232398250495
183,110.3941708848382,77.72995936408195,4.616584658706461,0.022994929949021505,1.3321022858094154,56.62255566838785
184,51.11418585428298,119.38003693093758,1.6518410649053106,0.008984010758301055,0.6111503723562479,70.79972313361316
185,84.84681397166052,126.2338525321567,2.844678041184057,0.03934700754227949,0.9877224541736916,73.51642361396053
186,83.52063803335135,110.4329889711728,1.7142974360112855,0.03285026413369994,1.3417175272033075,69.06577070722776
187,37.410448438281854,57.91968492267793,3.056103214803852,0.028518277406630987,0.3507119340567053,20.38776209449146
188,114.71883911795638,76.42673527287957,2.8685403522139685,0.04913339889209315,0.15414662859154207,0.14817937166087392
189,1.1049441106604219,128.57679706607422,2.5517562226528696,0.028296557466011875,0.23216386832761243,118.51510375477505
190,69.77169103356886,123.63320180487307,1.48801482768439,0.002712587155000833,0.5008898187462011,58.59506879821939
191,167.99441215090948,60.13652659235987,2.9445380058021526,0.0023542546796381627,1.349173935677592,36.34593817470998
192,47.03519200818693,123.92434778547508,3.351307188359895,0.001116022808097657,0.6641247329572593,86.53657855501254
193,98.13986502047464,106.62451671942068,2.8712435533240663,0.01602687804077476,1.1633425366179344,69.41103517294093
194,100.73873595831759,111.83262246806663,3.6371507710517847,0.02318955712966891,0.06718687315720767,6.286454477023767
195,85.73562227159218,117.2595023771704,0.20037693387515043,0.0417639423109643,0.6703049170886531,32.95186588922684
196,21.600326240914548,149.2087111484485,0.7393159173787139,0.01103955608847499,0.3814543425054493,126.39554143801323
197,23.471628781942933,108.49100280707589,1.2614178603827453,0.04091290117139328,0.6060318208242061,79.73078045823426
198,49.01635585615165,82.20511531072039,2.219809496971594,0.009574723239142196,0.088934630992697,31.460184253583968
199,112.27830220866035,114.93148387930063,3.1383173525771952,0.014164641032956882,0.9657539066013024,66.34989829955602
200,189.35338395487392,83.44013015616994,3.5360400222402206,0.02902802029850105,0.057321418310533244,8.632300959691973e-18
201,154.66188128023347,123.58582194814183,3.948427399636463,0.029755864822305474,0.5021475567421744,30.82969303495903
202,168.55291670684892,90.70874610373349,4.146272813147364,0.006478694938335166,0.06353362760092778,8.558628961566797e-07
203,117.53837565987497,60.05995480377119,0.07825541211126164,0.022141795602483496,0.5795101377497796,4.881886913211237e-05
204,114.7835601499021,85.1447678912676,4.648384641722886,0.03987139059097873,0.9424349369514283,43.253503663653525
205,106.01011608821571,89.81210302737875,3.019522855726531,0.027167676177851437,0.2303419369588655,6.061314845177165
206,185.1166735917114,59.27643375382935,3.309662106686875,0.03297585353670052,0.7183701489830406,10.303615731219487
207,81.19556095253098,60.625509905960726,3.9377258311800984,0.005464364357961312,0.6428006409062781,23.41153705014952
208,138.53377226209395,99.82848493007128,3.2442012187419422,0.029783980905746438,1.3917305313676538,67.29591650213082
209,157.5000862334137,120.90311332828327,0.034936924731538976,0.00525685613021382,1.245135069311612,2.0379006438868394
210,92.41958232085136,79.57499471006895,3.040062276459688,0.027542682615906432,1.2563767478839043,50.77041667685127
211,144.66427478842965,132.57273007948578,1.0667638987213168,0.045392963730163494,0.7828996702410262,33.929694233688046
212,18.635255791473337,64.88216113011559,3.788581426954241,0.014792637418931956,0.25765035327383223,42.75905816647608
213,78.3453302028929,146.68558818284077,2.785650908772652,0.03412866443392274,1.140975130748454,99.20676698553953
214,185.76059482592274,144.76664560603552,4.944787067417141,0.028130295679536725,1.1535576434156734,95.64026674091978
215,140.7262751599524,117.23893592289673,3.243850058632876,0.04009695881599744,0.05689047927925268,0.003919510214100058
216,31.963083587501796,104.36305840378975,4.670844707518201,0.013285502055323212,1.0372428201766717,84.38660042063842
217,167.2599903996871,87.5876581276553,4.580856733478852,0.021151086480479458,1.084634248889862,51.98148864981214
218,92.73097376181376,145.12851695603734,3.3950706921378764,0.03246260602150579,0.7558403239598256,77.24382254494772
219,15.93221831256988,97.61247733413023,1.6860230402626737,0.020167816733884802,0.2215834006638921,78.41689964097844
220,141.81703124021908,98.14112219906553,2.478193572441438,0.008037156639550295,1.3869777671889745,64.3681945536862
221,58.79023189074193,84.37148473947536,0.05328439182862965,0.012528358139520215,1.1984167402914705,26.399350099889553
222,137.06833360789295,144.49362645448883,3.4405699044020976,0.03923779705199641,0.6519959130877049,54.56427781392121
223,13.29193274911753,92.71301590023214,0.5273005094906441,0.0026823103888235526,1.4558822471761093,79.72439309484412
224,41.178035555109375,92.44474499776811,1.2896270518320707,0.004720597936279109,0.5362290893734979,52.29471819367688
225,30.99401174651668,92.93733523990637,2.222935279989831,0.03893047173154383,1.1103363437040263,65.99255724424421
226,15.849690908813475,99.33932261186678,3.9218343831654288,0.012066639984367102,0.7328108416157229,81.37098806546476
227,125.03371705133965,147.28934130393432,2.50993678607768,0.03404705377401791,0.06069544443624878,11.654614584769973
228,187.0690104752131,59.71501445286256,1.2930899697173237,0.02158676240791269,0.4912142992411171,0.37091065622178343
229,190.61745350303553,114.19548577312447,3.990475529997653,0.024632141883934245,0.6810770804464723,36.552930353897686
230,7.91229723058986,148.98016352580984,2.6508619279851837,0.03686852029574646,0.2394166306158455,127.19642573173712
231,82.3237195344327,95.05852985627175,2.0012966128647287,0.02444745913742597,0.1212749340198962,10.88433950789382
232,1.5890767345958068,115.60480808834689,1.6978830888070529,0.032161477461674436,0.2339876256201901,107.87222950579843
233,99.52827257068093,126.35698269073043,1.680069499585091,0.014817396580630835,1.4955605629833475,86.54799313037762
234,127.63760786075413,134.61372493999994,2.270766153491401,0.01560871806249228,0.3282363649039867,26.31538097030799
235,190.78459751606434,118.95370090339841,4.789923891090568,0.04896109112001722,0.4825072889803039,19.703807927169382
236,119.65932926589464,127.22400230405914,0.13202776903855573,0.03838817618508434,0.723095912931379,16.620819150619468
237,152.9060163949561,110.72279901012989,0.42371856853244905,0.03508994271262494,0.9816185293224685,15.204357441562099
238,66.62473442016399,80.7531639067882,1.4300698022858382,0.024569966647817743,1.078025872413403,40.65331610701344
239,100.59613978698533,134.32049034511664,0.19510486344509526,0.006959055321704778,0.451961340502485,34.31503518090338
240,127.2793727918678,56.35409457724651,0.11301468914059032,0.0449123723106457,0.37912181287999047,1.0045350953160952e-10
241,102.28050742561483,109.76797584868672,0.40362124089421136,0.0032227969852243483,1.0922756121388064,32.56409682518253
242,2.333385521376652,57.42918809098989,0.6945299467926713,0.003081893601733965,0.17337294129520509,54.97300872972829
243,3.0476309322639894,80.93207775606413,4.22437891861682,0.03680572798310478,0.5095133868344054,66.23596061352279
244,12.050171904856267,99.30556057178455,1.1336734934100967,0.023681251000625136,0.2661844904944801,84.62482066484975
245,180.41052220092323,54.996386453459024,1.1393827369943095,0.0020002355663639726,0.9716230192223911,5.891463337169471
246,9.691207723970873,78.85618274614598,1.934122673367598,0.049753736007769375,0.47941821622134084,61.93673330958822
247,12.771682543248609,106.82863662509504,1.8540176416835825,0.033552442060307996,0.8127792045416258,88.0424034319037
248,157.93955721856625,123.70940030758439,3.312156567593289,0.0016475815614515684,0.7664070467161934,55.79593086838506
249,152.9820142443089,127.74675565967672,1.8555687887121353,0.04126361691623941,1.1296981900763754,59.274738388649226
250,42.8609495283287,69.24205486740856,3.365055305383877,0.013688341411414916,0.528105190073001,33.706865984740496
251,196.7925120020535,108.01998030990791,3.091113588102108,0.04343617545597321,1.0714869614213176,49.01545822955894
252,163.9249793336404,83.46407344943825,2.7349430183567085,0.03868916325733644,0.8814178505243857,26.40355647516219
253,9.74865813373551,139.22194349473136,2.2291970842294466,0.04948437450491168,0.6271349557391975,114.96175318260319
254,41.58129600093694,85.24044260755517,0.5263403530875566,0.019178766853536422,1.0804360217891555,47.22863413024948
255,13.780391342181076,120.0759885795256,1.2181776491755008,0.018168408812061908,0.31173555175416945,103.66722678392428
256,118.46279840177161,71.01251864281457,4.2710943795700445,0.02526009743510059,0.6979502855052816,24.391128211494227
257,199.86153420689223,79.75396358507908,1.8504569597165643,0.00895293071867483,1.0919473893449294,25.768178894760265
258,165.2802085005036,149.85529247689198,4.25067918848561,0.004506492881851657,1.4337656590658205,125.29288074960887
259,106.44519786444211,58.5654634387457,2.235115108606775,0.030410242565271646,0.18820683900204271,0.06435479032715996
260,7.92057722092836,135.72059026093382,2.4043374170865954,0.01725416823211588,1.2086114614064694,123.5919373439163
261,59.682521626980446,114.86910641893908,0.9673582700803102,0.00920876954952526,0.5270658339516241,56.29892596978593
262,119.27280202598239,119.79942836179809,1.488291721362699,0.010313438210703924,0.35845426232767724,19.88822820021283
263,87.8461412507444,117.80671265540647,3.2562774091148254,0.034977281812429435,0.15610509717929816,21.5498389482658
